iso3,year,gdp_pc,gdp_growth,trade_openness,resource_rents,urbanization,military_spending
CMR,2000,1151.27689302947,3.83241779430614,47.9279442460149,8.33574817486337,46.2449829402599,1.32474886472414
CMR,2001,1169.92670464984,4.32426119221549,51.5722691890366,5.68439536844397,46.7627509050978,1.29036003475657
CMR,2002,1189.96707897027,4.47702683369155,48.4817227279603,5.27982808459118,47.2589242513436,1.33850675603337
CMR,2003,1221.09446141454,5.45315368881347,40.2431925894529,5.0826805069134,47.7325523560061,1.3838069976001
CMR,2004,1271.74326874167,7.04886281858374,41.8377424272557,4.73178788679167,48.1826845960942,1.4016038318718
CMR,2005,1264.74345218659,2.22827020924117,44.9976813478478,7.39166566634719,48.5837852394685,1.14390062434822
CMR,2006,1277.32990712342,3.80958327566137,47.1044341803567,8.54390800832229,49.2044173412861,1.22979394296967
CMR,2007,1295.73067471287,4.32758900972871,53.2156908605178,8.98192175035093,49.7027028593758,1.24159299291596
CMR,2008,1295.02211276052,2.8476778892105,56.9244171562734,10.0769277835546,50.0858325268669,1.2555907411193
CMR,2009,1290.89961351149,2.57925177738754,42.1761073594765,5.82385438485316,50.4714131335678,1.23383418917622
CMR,2010,1290.9013745759,2.89902472122014,47.2385853965951,6.92041886170631,50.8505075371362,1.28837517696819
CMR,2011,1297.3064962694,3.37921128506045,51.521987603918,8.16416608406496,51.2229843034125,1.13588889236589
CMR,2012,1319.66961634054,4.62597872209571,50.0360127271229,8.40581417479506,51.5887119982861,1.17534857560788
CMR,2013,1347.2130636706,4.99552916130783,49.6745363462134,7.33302882488587,51.9475591877024,1.16504114303499
CMR,2014,1381.81938454907,5.71981814509198,50.8323893087648,7.03590731300358,52.2993944376709,1.10497962306915
CMR,2015,1415.00009710569,5.66695298703932,45.5401468279393,5.63563339959601,52.6440863142742,1.09889864309409
CMR,2016,1435.61830727839,4.53579423678801,40.6386315268268,5.36737216526029,52.9815033836792,1.14642434992604
CMR,2017,1444.90682916573,3.54117654926007,39.1990216052629,6.08352640758934,53.3115142121504,1.13837382188187
CMR,2018,1461.01969999317,3.95551423892049,40.587602877028,6.10463986256462,53.6339873660653,1.07600981816736
CMR,2019,1470.31785276187,3.47505998194981,43.3785132480415,5.55584424286198,53.9487914119331,1.06457837839838
CMR,2020,1434.51913723409,0.259932915907115,33.7388313623871,4.34202268521826,54.2557949164174,0.96440732254506
CMR,2021,1443.57600237663,3.33885747179505,36.7308347188558,5.52598268395679,54.5548664463635,0.985208787517684
CMR,2022,1458.66180431693,3.7367840056412,41.2866025594679,,54.8458745688318,0.939352946747924
CMR,2023,1468.17837007337,3.34756290750219,37.8903321242578,,55.1286878511388,0.926490469517272
CMR,2024,1480.73097431993,3.52472308052245,34.4031785915423,,55.4031748609078,1.00912763032385
COD,1970,1330.80191738713,-0.245056575086338,,11.5046853227158,24.0365211123768,5.51612903225806e-05
COD,1971,1372.67158662084,6.00501806737552,,7.72327726191126,24.2815728678594,4.85714285714286e-05
COD,1972,1338.80477318904,0.151135513789086,,7.43392562272526,24.5365921672894,4.02564102564103e-05
COD,1973,1409.50960050226,8.13727588740186,,11.9960503859177,24.8008254617469,3.48979591836735e-05
COD,1974,1415.3013778405,3.13058587923626,,11.6583916855696,25.0735192023119,5.26666666666667e-05
COD,1975,1309.61694062181,-4.98163100525392,,6.71984207250208,25.3539198400642,4.53125e-05
COD,1976,1208.43992183964,-5.3090020809714,,8.1737053449497,25.641273826084,3.35789473684211e-05
COD,1977,1187.22781798447,0.760793601550787,,7.88149912064675,25.9348276114512,3.49242424242424e-05
COD,1978,1089.43139011844,-5.34529152756241,,6.42880460245793,26.2338276472459,3.27322404371585e-05
COD,1979,1056.32764928324,0.430088262092724,,8.436072055967,26.537520384548,2.97297297297297e-05
COD,1980,1046.19884187998,2.19491292367724,,10.6395169208555,26.8451522744375,
COD,1981,1040.05243655308,2.35052407486099,,9.82072833832507,27.1559697679944,
COD,1982,1004.68917686245,-0.457677608961589,,9.63848872576461,27.4692193162988,
COD,1983,987.078612402051,1.411703688263,,10.6597698511749,27.7841473704305,
COD,1984,1007.5315807597,5.54107402196998,,13.4416318491215,28.1000003814697,
COD,1985,979.229876234951,0.46785095094603,,13.2611891160138,28.4242457661701,
COD,1986,993.629063435171,4.71720965340853,,12.7478537069267,28.7644881926091,
COD,1987,988.544179306769,2.67564245126937,,16.4658779391934,29.1201799888515,
COD,1988,961.885634113761,0.470381336748687,,19.3538876984561,29.4907734829627,
COD,1989,920.159121957634,-1.26605063560959,,20.3570439094778,29.8757210030076,
COD,1990,831.662947440969,-6.56831069464245,,20.0654594433289,30.2744748770515,
COD,1991,736.691215470812,-8.42105149913377,,13.3310087682815,30.6864874331592,
COD,1992,637.436883335816,-10.5000085646478,,15.849972288394,31.1112109993961,
COD,1993,532.214450612231,-13.469050538128,,10.7154645334115,31.5480979038271,5.22608568530078
COD,1994,487.814601480181,-3.89999680312374,42.5167224681773,23.5633733588919,31.9966004745173,
COD,1995,471.254216678637,0.699998829794396,52.2085314177979,36.2921410617751,32.4561710395319,
COD,1996,457.55178560632,-1.02317264199921,60.3162567434145,36.2990334122152,32.9262619269359,1.5468010910472
COD,1997,424.966609734203,-5.61704659870092,33.750000421875,32.2278074977846,33.4063254647945,1.41085112381148
COD,1998,406.859287635037,-1.62415404479,62.6793067265869,32.1829001126895,33.8958139811728,0.428454161411096
COD,1999,376.62289344811,-4.27014083113345,41.1776608191529,28.4965787872588,34.3941798041357,1.15815066378512
COD,2000,339.52682222392,-6.91092731652104,27.0144029227569,7.51126046065517,34.9008752617485,0.220260805193326
COD,2001,322.033920024307,-2.10017302488848,25.0419375138391,18.4200094895652,35.4153526820763,
COD,2002,321.547848190451,2.94776518359767,29.3168456429821,18.8676859222972,35.937064393184,
COD,2003,329.709536540469,5.57782231144439,54.0313561776419,29.5533566420657,36.4654627231369,0.880645829020907
COD,2004,341.714925751419,6.73837393324293,49.3364146254994,24.0864214623167,37.0,1.33660440783123
COD,2005,351.708486411683,6.13515115548968,51.0276749145565,23.7428655133964,37.4018738621901,1.31013976084745
COD,2006,358.454382275579,5.10894433184896,44.7667089929736,24.0258161811706,37.8024827128113,1.3246033223691
COD,2007,377.437143095814,8.52992974243585,72.9983031777719,25.7637080243213,38.201781337298,1.10611627665862
COD,2008,393.331182464822,7.40172337539792,72.9527093196566,28.4584070916592,38.5997245210844,0.697347863400989
COD,2009,383.515898271062,0.565481557604713,63.0860045505312,28.261800820164,38.9962670496049,0.651615938486403
COD,2010,400.619567973092,7.84300782191249,80.9975153909582,25.9608846428413,39.391363708294,0.821258594589643
COD,2011,417.130434045991,7.59331721294959,83.4133637998303,28.8830474855316,39.7849692825859,0.904759163497381
COD,2012,438.406058243633,8.66859360531922,66.7056747465748,27.1229704627568,40.1770385579151,1.10722925521469
COD,2013,464.526715460494,9.62448879216879,72.5557545139014,25.746219512295,40.5675263197158,1.07353188499408
COD,2014,481.830241883776,7.30227750870263,74.1131729382021,24.5568779878184,40.9563873534225,0.88969520971371
COD,2015,495.826633014883,6.35973756164829,57.7539236163245,20.1093927301662,41.3435764444694,1.22338305167721
COD,2016,480.461377880475,0.393832798154563,68.0083342860132,20.5721227000572,41.7290483782911,1.02563437176754
COD,2017,482.854682128541,4.24121047272719,65.9184525277578,24.7656558437341,42.1127579403217,0.74157072807359
COD,2018,495.312105711027,6.07168870646615,72.5591739081336,18.4167757889728,42.4946599159958,0.61234655603641
COD,2019,482.524295129472,0.555384294580819,60.9143523742792,12.7500585788424,42.8747090907476,0.694017431863738
COD,2020,470.852950000929,0.775427992354622,61.0284707727916,15.9281973313702,43.2528602500115,0.729735329108429
COD,2021,485.160805929784,6.42961005647355,75.3870523860732,38.8272665239082,43.6290681792218,0.533178814847647
COD,2022,513.512704372167,9.31116944064918,85.8221691879958,,44.003287663813,0.567707215239695
COD,2023,539.45912637913,8.5334898318451,86.7400581798289,,44.3754734892194,1.11885996027452
COD,2024,554.244129980766,6.12675551779212,100.554088317275,,44.7455804408753,1.22855267131451
COG,1970,1353.23817407044,6.35847018696658,92.4999736842105,6.64483208044262,38.3210920840074,4.86040268456376
COG,1971,1414.23871124911,7.75303585308524,85.2310872950099,5.89798568466017,38.6003817613506,4.60024301336574
COG,1972,1489.16526262926,8.61755084484118,80.0966280193237,5.74750804951389,38.8994406258648,3.52967032967033
COG,1973,1562.12627199102,8.231188946413,74.9999917218543,7.45591229078477,39.2164329103416,4.22027290448343
COG,1974,1633.5218596222,7.88552081113494,112.703917672108,29.5241490629841,39.6010806992311,4.24087591240876
COG,1975,1711.43754680841,7.73159683364941,99.6350364963504,17.0646401469805,40.2437702078688,4.49749373433584
COG,1976,1685.48230892799,0.916286751103684,106.932895174709,19.7434495458121,41.2133168737384,4.7318339100346
COG,1977,1498.31802356781,-8.95342798038182,110.85095212766,21.7703953144671,42.4189103975899,4.95321959273528
COG,1978,1556.66717228441,6.3597470112115,104.790524457892,22.5804659965101,43.7914801829815,4.31971759959657
COG,1979,1670.77966059118,9.81322473809402,96.0392156862745,43.0659126477545,45.2619556334712,4.39371316306483
COG,1980,1921.96861829766,17.6366054827611,120.144284128746,33.8386873025772,46.7612661526171,3.36598224195339
COG,1981,2211.31674185091,17.6197224701567,134.114823703157,20.6974005938285,48.2203411439773,3.1870961786967
COG,1982,2674.95109240622,23.5976999601492,123.774647887324,9.91090162200608,49.5701100111097,3.34504567814476
COG,1983,2773.62663758927,5.85396283993704,109.70970970971,20.1874480240288,50.7415021575726,
COG,1984,2894.09973517119,6.9761310544814,107.250912884716,24.3770640167178,51.64425476977,2.25310380803339
COG,1985,2776.76428489105,-1.18566085432533,112.793572311496,26.1502684270415,52.3123299063106,2.57519571487433
COG,1986,2511.48682046393,-6.86152643665193,93.5022348876701,13.4057657739929,52.8612816098073,
COG,1987,2443.79019878646,0.189376640368906,80.3551924832466,21.6894901597359,53.3525676707376,4.37416739067478
COG,1988,2415.94091643835,1.76626342847234,81.0470409711684,22.3720464943537,53.7961874417823,
COG,1989,2408.14159896257,2.59987651814491,83.3530093224987,36.5775807866716,54.2021402756221,
COG,1990,2363.76701814587,1.00000356627487,70.8193543307087,42.7260969986879,54.5804255249375,
COG,1991,2352.52754080776,2.39536745255616,69.6845429946663,25.375432599605,54.9410425424093,
COG,1992,2346.67913794406,2.61194805533871,57.1407058861412,27.615953975567,55.2939906807182,3.82928860778653
COG,1993,2255.94360801961,-0.979683208744774,74.1761942770688,32.036674252406,55.6492692925447,3.64486910824424
COG,1994,2069.79640456567,-5.49307574541402,132.736248422167,39.6825674039049,56.0168777305696,
COG,1995,2092.54337905245,3.9853243781107,128.312504260557,39.1289096653397,56.4068153474735,
COG,1996,2122.62819294837,4.29048155870402,128.407663306917,39.2687753315493,56.8293178931295,
COG,1997,2064.7536042465,-0.624812152260716,135.758179538246,45.5915923371128,57.2976513812709,
COG,1998,2095.34403570595,3.73755276980884,148.901662464134,30.5229307392362,57.8079287900723,
COG,1999,1986.8478922289,-2.58219935813743,131.394190298765,39.2437225352843,58.345204994721,
COG,2000,2057.01922023551,7.5759803952642,123.909884405671,59.6838725227388,58.8947380255871,
COG,2001,2056.16505922617,3.80260189913561,130.732481081873,48.0984534986102,59.4417859130405,1.79222454052521
COG,2002,2100.16876714574,4.58187006108889,135.45607107226,46.645011436159,59.9716066874511,2.12335238350685
COG,2003,2058.88683675038,0.813264076303781,156.861777335368,39.3172945315231,60.4694583791889,2.43229339855318
COG,2004,2058.88402946896,3.47663162118089,131.368198717322,40.0820482272883,60.9205990186239,2.44017990277083
COG,2005,2140.03686200251,7.75575897806648,119.552892262402,48.0989114251068,61.310286636126,1.51813794092809
COG,2006,2226.0233547376,7.98623836334291,125.600762974491,53.3147620920685,61.6237792620651,1.56934291857187
COG,2007,2004.10103961966,-6.61399480441001,148.586625395069,47.4870837640152,61.8502563370293,1.9162889436872
COG,2008,2061.55829880574,6.30637595585259,133.108486659608,52.6445029945798,62.0354815675203,1.79027941022784
COG,2009,2211.31572382028,11.6372888615758,135.552365681975,35.5779092675085,62.2172294650265,
COG,2010,2332.28508055953,9.93126543095578,124.064754399607,43.9398414162223,62.3922871058739,1.6625904477394
COG,2011,2307.49384399715,2.20591936286718,124.591742710141,51.8437302128778,62.5597508130231,
COG,2012,2467.06102906839,9.94715314257564,97.444435145443,41.3573491386651,62.7187169094345,
COG,2013,2390.65754938662,-0.712434451876447,93.0028633915235,33.1448495573332,62.8682817180686,2.04447551898046
COG,2014,2488.68118548992,6.64606540928447,104.197620103417,27.6582312920434,63.0075415618859,3.94035726748698
COG,2015,2439.35189403696,0.415193061293763,117.320721558581,15.885704604199,63.135592763847,
COG,2016,2174.19310251224,-8.68524343913786,122.259818284021,17.0000392659621,63.2515316469123,4.59480614297478
COG,2017,2003.27121075187,-5.59477371915547,94.6170952583422,29.8063807729514,63.3544545340423,3.17813469269901
COG,2018,1909.9560382117,-2.30431780125842,100.583216779714,42.6682046537325,63.4434577481975,1.97928115025179
COG,2019,1885.51080877731,1.12447391976529,91.5757547930374,39.2430391553175,63.5176376123385,2.14627657925685
COG,2020,1725.51040049963,-6.26777227963225,69.3066247188397,26.2181324216101,63.5760904494257,2.60118726630221
COG,2021,1701.79060456872,1.01507036990908,85.5462031552188,37.7125480946685,63.6179125824196,2.34034890602655
COG,2022,1686.00234391385,1.47535613247133,98.1613366922001,,63.6422003342807,1.90798488893194
COG,2023,1677.08549205924,1.90686426346754,96.2103944039618,,63.6626757615625,1.97625641072141
COG,2024,1679.58061097707,2.57966943921721,93.1881220839752,,63.8866111699904,1.18596121569308
COL,1970,2421.22502270787,6.20779696127698,27.8252289708363,0.971130535161595,58.168585638785,2.25954658431875
COL,1971,2504.49731055786,5.9607279462907,27.9832698253852,1.23438280998411,59.1237918823351,3.37417409711976
COL,1972,2634.72068551099,7.66914754440097,26.0529285812229,1.29333669655888,60.0015979704063,1.96719582300512
COL,1973,2748.14553426071,6.72295496919133,27.5884191478862,1.76450005369904,60.7765931451242,1.69024510610298
COL,1974,2841.38134772396,5.74575718912141,30.1705419623803,4.75675236217101,61.4612020415864,1.57578013524412
COL,1975,2843.73101842111,2.32325528115796,29.8288357672522,4.63550477940996,62.0902987085223,1.74026807533756
COL,1976,2914.01196628327,4.7283687345395,30.9412516204182,3.98023301354462,62.6781287629113,1.49360287072351
COL,1977,2968.66258052749,4.15850545346419,30.0644247649187,2.76586869988934,63.2305589125476,1.43848721422287
COL,1978,3148.23886798572,8.4699008376688,30.4245140392331,2.45162230150973,63.7534558652251,1.55031940977911
COL,1979,3244.08651685293,5.37911898820207,28.6616022482855,4.31749348621964,64.2526863287378,1.67392876970441
COL,1980,3300.51170195765,4.08735367550767,31.8149867332012,4.87046442956039,64.7341170108799,1.83012164926257
COL,1981,3298.73218883264,2.27687274512178,27.2693848463742,3.96009110273866,65.2036146194454,1.75512036191792
COL,1982,3253.88046917188,0.948420786604515,26.1037729578128,2.80472484483233,65.6670458622282,1.71385095903576
COL,1983,3228.35593102948,1.57395603843689,23.699820931412,3.42751874293806,66.1302774470225,2.21993752742179
COL,1984,3260.28459182748,3.35068373940706,24.348750085568,3.5938946568258,66.5991760816223,2.32589496393177
COL,1985,3289.71209715409,3.1071061957296,26.3331012832964,3.95951373552137,67.080718624805,2.05401660934215
COL,1986,3410.15965281641,5.82407613745866,30.8306359086594,3.10535994984469,67.5710912301344,1.94461959115846
COL,1987,3520.16261987219,5.36893214821323,29.865550187616,5.14044865983841,68.0586487882339,1.98313541641877
COL,1988,3588.96963573165,4.06417324490376,30.1428020036572,4.02186465581087,68.5411793186232,2.19924475548319
COL,1989,3636.07569199887,3.41409610966596,31.8216218481762,5.89175959366568,69.018582293323,2.18818380743982
COL,1990,3714.1849928328,4.28199833053058,34.7778103803081,6.90290637643892,69.4907571843537,1.86015929954807
COL,1991,3713.17727535576,2.00160759559029,33.5299180947153,4.19951137793811,69.9576034637361,1.85348178319724
COL,1992,3787.5942918216,4.04492943933556,33.6115913436524,3.65200984470421,70.4190206034906,2.10667794255338
COL,1993,3912.6590835796,5.38540993901029,36.1774714449627,2.98064670992827,70.8733475069429,2.52526701829097
COL,1994,4059.32146113882,5.81466190724336,35.917537450138,2.41695103636019,71.3349044726196,2.50840701347047
COL,1995,4189.72770913999,5.20243759278655,35.4972303177666,3.12840978420135,71.8237121859285,2.83162658057701
COL,1996,4198.69126252708,2.05585471287195,36.0441071863282,3.72384039434735,72.3326212825811,4.44539325396431
COL,1997,4265.6935185646,3.43029367788374,35.5970680886793,3.06670230612638,72.8506360383423,2.80178788575936
COL,1998,4213.82800470051,0.569784088434517,35.9089230535138,2.05430024171781,73.3667607289768,3.44098574204708
COL,1999,3967.11339937681,-4.20401524244947,36.1492793141794,4.32181182919172,73.8699996302493,3.76274205786296
COL,2000,4016.80951748167,2.92486148176778,32.6670854693067,5.79241275178545,74.3493570179247,3.03168353865852
COL,2001,4020.50789754842,1.67789830787579,33.9011117949445,3.898278216233,74.7938371677676,3.32387281880532
COL,2002,4058.28493578738,2.50398046659659,32.9826392144234,3.95007189063968,75.192444355543,3.41712762358197
COL,2003,4154.17528523618,3.91827190322513,36.51618351723,4.56302920257189,75.5341828570154,3.46398869081496
COL,2004,4311.91591255233,5.33302206759905,35.8634269337995,5.92813672580534,75.8080569479496,3.46501517406307
COL,2005,4457.27537460443,4.82876110773741,37.422697494955,6.26115845587611,76.004938901378,3.37467969392646
COL,2006,4694.03442939175,6.71686869844402,39.6413559606293,7.29062678619221,76.1619191918164,3.29582499135229
COL,2007,4947.25260813108,6.73819469090975,37.0988970982903,6.6997731158152,76.3144038775849,3.28630170949445
COL,2008,5048.57187245249,3.28344618616541,39.1676494164355,8.78822691726813,76.4596761810047,3.73724698565115
COL,2009,5046.97121757727,1.13964864548062,35.1561285074585,4.85703346033699,76.5964145836792,3.88696383706353
COL,2010,5214.24547620131,4.49465897070922,34.2646031687681,6.70109253013503,76.7232975672119,3.63691504613462
COL,2011,5517.1011086899,6.94789198173555,39.4704235545367,9.86049155221695,76.839003613206,3.07710698956258
COL,2012,5675.75617978305,3.91263576716115,38.835151018669,8.29683079092449,76.942211203265,3.15600586340429
COL,2013,5910.80592301166,5.13399351995672,37.9866487978457,7.3843393604104,77.0315988189922,3.27226285651869
COL,2014,6121.83982019825,4.49903000110972,37.4874656411103,6.53057789835517,77.1058449419909,3.10825884811044
COL,2015,6248.51490534512,2.95590137527523,38.3607641184453,3.70587614553491,77.1636280538646,3.10996008410671
COL,2016,6316.07067782542,2.08738250162794,36.202652984202,3.09947714544169,77.2036266362166,3.07113102611539
COL,2017,6309.67745292518,1.35936086788746,35.2829149424588,3.72823321108347,77.2245191706503,3.20809672439436
COL,2018,6353.5464285392,2.56432428277704,36.5347527968973,4.940258188938,77.2804816598084,3.0332327385044
COL,2019,6439.96359812647,3.18685539245533,37.558533980839,4.30433092902696,77.4595528518377,3.14565669372153
COL,2020,5891.95523215403,-7.18591413760859,34.0555709680101,2.55119417609951,77.6382533537045,3.53440413219336
COL,2021,6457.16921807086,10.8011981904878,40.0591463936128,5.32396445388134,77.8339570326128,3.1957582534691
COL,2022,6856.72590505374,7.32827729427979,48.2826551123359,,78.0464633137335,2.79798282722927
COL,2023,6828.59753791113,0.712380031974334,40.3881324933957,,78.275571579544,2.96545217971359
COL,2024,6863.59563194342,1.5983315366523,37.0254687077888,,78.5210811866115,3.35903368303836
COM,1970,,,,,19.7749708887649,
COM,1971,,,,,20.1389291067326,
COM,1972,,,,,20.4827799578662,
COM,1973,,,,,20.8124266595933,
COM,1974,,,,,21.1337724293417,
COM,1975,,,,,21.4527204845388,
COM,1976,,,,,21.7751740426125,
COM,1977,,,,,22.1070363209904,
COM,1978,,,,,22.4542105371,
COM,1979,,,,,22.8225999083691,
COM,1980,1171.47218195881,,35.7561835091553,0.814546844007259,23.2167687463019,
COM,1981,1201.09863988415,5.46198458727258,35.7555197361023,0.811701996052721,23.6658981255069,
COM,1982,1215.69264235629,4.05790550805429,35.7572850858334,1.28846170265126,24.1958739975537,
COM,1983,1218.84592802856,3.09306338155623,35.7573267597918,0.793048315135405,24.7837548436415,
COM,1984,1234.65105275843,4.16654475231881,35.7565919904837,0.769874522955636,25.4036823536605,
COM,1985,1233.95176608001,2.77913541754444,35.757685475385,0.516529285634037,26.0297982175004,
COM,1986,1224.91897248038,2.07103502558049,35.7566167116572,0.619038524904053,26.6362441250514,
COM,1987,1216.49041458696,2.07774404121217,35.7568169719435,0.505536403155049,27.1971617662032,
COM,1988,1242.89592167457,4.9705961043117,35.7565312388164,0.546126078404436,27.686692830846,
COM,1989,1199.03723214285,-0.917059811290571,35.7577593566687,0.599385261262843,28.0789790088695,
COM,1990,1253.76196294342,7.33881096130857,35.7570317175345,0.733042703680398,28.3481619901639,
COM,1991,1148.13931888356,-6.16697445150861,35.75721110708,0.752536473967662,28.4669403072928,
COM,1992,1207.29209443855,7.35801529393501,35.757355539978,0.732272832794765,28.4656667857423,
COM,1993,1215.6495051112,2.5473458344995,35.7569519162497,0.633194861811434,28.4403314078112,
COM,1994,1146.70713941919,-3.98651752857747,35.7572794061551,1.09160634596395,28.3994895148917,
COM,1995,1190.50038004288,5.63727928670581,35.7572385369768,1.68993932810546,28.3468419976372,
COM,1996,1164.20336109423,-0.510368828932258,35.7578150774993,1.72539613160936,28.286089746701,
COM,1997,1194.79487327423,4.41042562590719,35.7570438604224,1.76066086457314,28.2209336527364,
COM,1998,1174.68989605102,0.0250407992332242,35.7572500543394,1.83249756382208,28.1550746063967,
COM,1999,1185.07043579337,2.69768646408839,35.7571570476989,1.27104755225648,28.0922134983353,
COM,2000,1150.82840106354,-1.00701887109655,35.7574785306267,1.39951988105558,28.0360512192055,
COM,2001,1188.50107049357,5.41959971808741,35.7572288509346,1.27343022376926,27.9902886596605,
COM,2002,1217.11501559943,4.59768263263243,35.7571190335913,1.37514673190594,27.9586267103537,
COM,2003,1216.98036712949,1.93442812313498,35.7569591176854,1.65536751885293,27.9448864609618,
COM,2004,1231.14746798849,3.10041210399676,35.7570631253248,1.23259320703783,27.9596300229124,
COM,2005,1274.6143662974,5.66520240193151,35.7574093238258,1.29730854580131,28.016895208368,
COM,2006,1227.24636392125,-1.75444679449394,35.7572745739842,1.26530963882956,28.1143215973031,
COM,2007,1212.69629084896,0.803599788247752,33.1561792127495,1.58338531970231,28.2493321448949,
COM,2008,1235.97247187374,3.96461118871815,36.2185263542809,1.71669245535594,28.4193498063202,
COM,2009,1250.90035344227,3.24060198483924,37.8969223253542,1.74911916314292,28.6217975367563,
COM,2010,1272.60650664705,3.77788070743117,39.5501058029898,1.59344239758779,28.8540982913801,
COM,2011,1299.11099021922,4.14356479211455,40.00094857244,1.63354218561465,29.1136750253686,
COM,2012,1313.5812493744,3.16835627559691,40.8104424089423,1.91653686564634,29.397950693899,
COM,2013,1343.5451171047,4.4661636979028,39.2433304149929,1.84106336379863,29.7043482521482,
COM,2014,1342.32802421364,2.10666920560958,39.2358244169194,1.97695678379704,30.0302906552932,
COM,2015,1329.37048235986,1.14747399397193,37.8049520714563,2.46576426845081,30.3732008585112,
COM,2016,1345.62555739306,3.32039987961315,37.1328797158337,2.50675650816682,30.7305018169792,
COM,2017,1369.41038262485,3.81570211280726,40.164358921352,2.36385311111587,31.0996559689293,
COM,2018,1391.84620461012,3.64259587408398,42.9961533369453,1.55194278873705,31.4073645195839,
COM,2019,1389.36430643805,1.76070164655727,42.2680785372908,1.48652356146246,31.7287584068243,
COM,2020,1359.70624686714,-0.195577456821965,33.7299346029218,1.59920965443734,32.0638072194881,
COM,2021,1359.76242021159,2.0001921183449,42.0677236368446,1.62843413378353,32.4124444313246,
COM,2022,1368.3741885336,2.60301031927843,50.3887704814699,,32.7746035528748,
COM,2023,1382.51308503106,2.99521564038136,45.6837789196272,,33.1502180946901,
COM,2024,1401.88898411553,3.3381010943571,44.3731767499027,,33.5392215673301,
CPV,1970,,,,,19.3392812631966,
CPV,1971,,,,,20.0042899177288,
CPV,1972,,,,,20.4734745546593,
CPV,1973,,,,,20.8474870509805,
CPV,1974,,,,,21.1578960816143,
CPV,1975,,,,,21.4362703214828,
CPV,1976,,,,,21.7141784455078,
CPV,1977,,,,,22.0231891286113,
CPV,1978,,,,,22.3948710457152,
CPV,1979,,,,,22.8607928717416,
CPV,1980,581.755065828323,,84.0505820548006,,23.4604730207698,
CPV,1981,622.175843789433,8.45156240751683,92.1643874465166,,24.4882806244481,
CPV,1982,630.373215165836,2.82503008527617,102.115921882264,,26.0892463324208,
CPV,1983,680.309270761066,9.52074975154451,102.436767008033,,28.130646238488,
CPV,1984,696.047255683761,3.78327068402049,100.473454957525,,30.4859764133008,2.79239896511732
CPV,1985,745.620229080143,8.64208661528207,101.821285052255,,33.0287329275104,2.4634443863568
CPV,1986,756.26010041403,2.87145542241004,93.0525241231483,,35.6324118517678,2.3355314806092
CPV,1987,777.830957355952,4.30906373191068,83.8326188925635,60.8796729017154,38.1705092567242,2.10367617411426
CPV,1988,813.037458467319,5.99685491429432,76.2016248517583,60.0629565311657,40.5165212130308,1.91388560611607
CPV,1989,846.574036092057,5.69794936616317,81.43779264177,70.3592648621057,42.5439437913386,
CPV,1990,835.120723175504,0.692171874476983,85.9515840306445,59.4333436553037,44.1279427641346,
CPV,1991,826.681399309547,1.40414698106899,80.9539693096621,56.3332448772327,45.3967306887148,
CPV,1992,896.519359558541,10.9376469895221,83.9398899681127,45.7077442097603,46.5644771731675,0.992592471063058
CPV,1993,953.861011115729,8.70831156568961,60.3064320023898,27.1444086620911,47.6439492545935,0.756580531119533
CPV,1994,1113.93806476467,19.1826416318144,71.5634420456064,28.7234814829324,48.6494973094647,0.838878589489836
CPV,1995,1248.28104350759,14.2116362469634,77.5155513809747,29.9993587098815,49.5954717142527,1.26508085113154
CPV,1996,1365.49820603623,11.3465247642174,75.4899678573908,29.5237149865058,50.4962228454294,0.8441753102704
CPV,1997,1492.01847422507,11.1184260583756,85.979346154719,28.6220609982413,51.3661010794665,0.831007455137562
CPV,1998,1652.11117220593,12.5172857879884,81.8814137506275,22.5622500835649,52.2194567928358,0.858540442487481
CPV,1999,1809.80582624137,11.2226484455351,80.9690199640443,14.2843908832858,53.070640362009,0.838543201162953
CPV,2000,2037.31720912714,14.2848688450919,87.5206083614917,17.4649201812329,53.9332149202283,1.15402591313906
CPV,2001,2051.21733888102,2.23165454528898,92.1637224974152,24.2633064289875,54.7762172320995,0.753615197231365
CPV,2002,2127.70872296502,5.25089116960211,101.089702293616,19.1975373411355,55.5703407979481,0.665480290001653
CPV,2003,2186.89500422765,4.17625932578332,98.7683808076547,14.3561834653377,56.3297071979641,0.648753558764804
CPV,2004,2379.79636224135,10.197072633926,101.567169989502,25.6539720118683,57.0677167011018,0.63097843761799
CPV,2005,2514.16779255327,6.91245795720201,104.343839857053,32.1530220394275,57.7977695763157,0.649497233340122
CPV,2006,2683.83943856892,7.98375044795048,117.816697232822,30.8532933725145,58.5332660925599,0.564741208222978
CPV,2007,3056.97102851154,15.1706879735517,94.2062075477847,22.0523330657685,59.287606518789,0.481259814269355
CPV,2008,3238.44159287498,7.03901129565128,90.9663882396256,49.2057876087633,60.0741911239572,0.54860127368837
CPV,2009,3159.58698693977,-1.50358672385678,80.4609561325344,21.7497375837386,60.906420177019,0.449908484432209
CPV,2010,3194.61667734233,1.83641914989978,85.5484498816191,33.2873704914624,61.7974262732302,0.451425943343675
CPV,2011,3309.20121643898,3.92471821338283,90.5564501122747,40.1340983255841,62.7419929036884,0.476996486976338
CPV,2012,3341.7421054836,1.08364848376166,90.649916554117,25.055847063546,63.7260454520996,0.506009716198007
CPV,2013,3361.09387702205,0.632136727385131,86.1698600308418,16.5579387748728,64.7486207521826,0.48366416567439
